timestamp,id,rating,course_2,course_3,is_mi_student,is_ml_student,fall_1,fall_2,fall_3,spring_1,spring_2,spring_3,is_first_time,percentile,blended,is_first_place,is_last_place
2020-05-18 13:43:47.600,6ef08b5cfd42ecdd713466cb4b7b41b7,1139,,46,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Моделирование временных рядов,Конфликты и кооперация,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Да,0.5579710144927537,DevOps,,
2020-05-18 13:51:01.165,c749f69f66d40cdfb3821745951be896,1017,,42,0.0,0.0,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Обучение с подкреплением,Проектирование и разработка высоконагруженных сервисов,Компьютерное зрение,Да,0.9347826086956522,DevOps,,
2020-05-18 14:29:51.415,fecff7bd30995d16b59fb392d47b3760,1278,,41,0.0,0.0,Анализ неструктурированных данных,Безопасность компьютерных систем,Байесовские методы машинного обучения,Обучение с подкреплением,Компьютерное зрение,Генеративные модели в машинном обучении,Да,0.09420289855072461,DevOps,,
2020-05-18 14:34:20.443,15163c0c088c0ba42e1c77c9f3eabc81,1235,,47,0.0,0.0,Глубинное обучение в обработке звука,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Конфликты и кооперация,Методы сжатия и передачи медиаданных,Символьные вычисления,Да,0.2028985507246377,Введение в дифференциальную геометрию,,
2020-05-18 14:55:38.053,0d85933f07516e8871e9415c1d95ddbe,1202,,45,0.0,0.0,Высокопроизводительные вычисления,Высокопроизводительные вычисления,Высокопроизводительные вычисления,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Да,0.3188405797101449,DevOps,,
2020-05-18 15:11:26.093,f36d508e6129c7b248cc707b71c2a551,1184,,41,0.0,0.0,Statistical Learning Theory,Сбор и обработка данных с помощью краудсорсинга,Байесовские методы машинного обучения,Компьютерное зрение,Генеративные модели в машинном обучении,Численные методы,Да,0.3913043478260869,Соревновательный анализ данных,,
2020-05-18 15:22:11.990,a207faa550aba9ebf30537be445012cc,1238,,45,0.0,0.0,Глубинное обучение в обработке звука,Безопасность компьютерных систем,Высокопроизводительные вычисления,Проектирование и разработка высоконагруженных сервисов,Обучение с подкреплением,Компьютерное зрение,Да,0.1811594202898551,DevOps,,
2020-05-18 15:27:11.546,5bb63d6635c5f4c530b727fe1d6d84bf,1178,,46,0.0,0.0,Глубинное обучение в обработке звука,Высокопроизводительные вычисления,Безопасность компьютерных систем,Методы сжатия и передачи медиаданных,Конфликты и кооперация,Численные методы,Да,0.4202898550724637,DevOps,,
2020-05-18 17:26:18.170,8cc921fb155319d983cf72e9a6e8caa8,1201,,43,0.0,0.0,Statistical Learning Theory,Высокопроизводительные вычисления,Байесовские методы машинного обучения,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Символьные вычисления,Да,0.3260869565217391,Введение в дифференциальную геометрию,,
2020-05-18 17:29:43.114,1da702d51a0a1829bb1bc33011aec5f0,1148,,43,0.0,0.0,Statistical Learning Theory,Байесовские методы машинного обучения,Безопасность компьютерных систем,Проектирование и разработка высоконагруженных сервисов,Компьютерное зрение,Символьные вычисления,Да,0.5217391304347826,Введение в дифференциальную геометрию,,
2020-05-18 18:01:57.138,39e61b4b01ae9201a1e0f89e36e7882e,1277,,45,0.0,0.0,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Statistical Learning Theory,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.1014492753623188,DevOps,,
2020-05-18 18:04:18.543,93da3d13e0ae40a97367b0c16d497399,1090,,47,0.0,0.0,Принятие решений в условиях риска и неопределённости,Моделирование временных рядов,Глубинное обучение в обработке звука,Конфликты и кооперация,Методы сжатия и передачи медиаданных,Символьные вычисления,Да,0.7391304347826086,Введение в дифференциальную геометрию,,
2020-05-18 18:13:35.809,c976c868dd660e792ab82ba8d9e02506,1087,,46,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.7536231884057971,DevOps,,
2020-05-18 18:14:38.722,fe631bea98b075dd781e11df3987533b,1085,,43,0.0,0.0,Statistical Learning Theory,Моделирование временных рядов,Высокопроизводительные вычисления,Символьные вычисления,Конфликты и кооперация,Численные методы,Да,0.7753623188405797,Введение в дифференциальную геометрию,,
2020-05-18 18:22:26.260,f2e1cfc27a724879ac2a8c98004c14b0,981,,43,0.0,0.0,Принятие решений в условиях риска и неопределённости,Моделирование временных рядов,Глубинное обучение в обработке звука,Обучение с подкреплением,Компьютерное зрение,Методы сжатия и передачи медиаданных,Да,0.9782608695652174,DevOps,,
2020-05-18 18:24:13.190,6338b6eeb16faedc58d30d2f45c89a4c,1132,,42,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Анализ неструктурированных данных,Обучение с подкреплением,Конфликты и кооперация,Компьютерное зрение,Да,0.5797101449275363,Соревновательный анализ данных,,
2020-05-18 18:27:32.822,7fcf56aae6836855a689000a50e80360,1145,,43,0.0,0.0,Безопасность компьютерных систем,Безопасность компьютерных систем,Безопасность компьютерных систем,Символьные вычисления,Символьные вычисления,Символьные вычисления,Да,0.536231884057971,Введение в дифференциальную геометрию,,
2020-05-18 18:52:16.361,3da8ee30604398faa671135cebe8f982,1124,,44,0.0,0.0,Statistical Learning Theory,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Конфликты и кооперация,Компьютерное зрение,Да,0.6159420289855073,Соревновательный анализ данных,,
2020-05-18 19:08:48.366,48f0ae24c435e6d7330ffc82eec05483,1154,,46,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Глубинное обучение в обработке звука,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.5144927536231885,DevOps,,
2020-05-18 19:11:48.357,31c9900033ce01dd1365a6b6a350c3bb,1182,,41,0.0,0.0,Глубинное обучение в обработке звука,Анализ неструктурированных данных,Байесовские методы машинного обучения,Обучение с подкреплением,Компьютерное зрение,Генеративные модели в машинном обучении,Да,0.4057971014492754,DevOps,,
2020-05-18 19:36:56.962,0c0cbdd1a309c1d1fd8993c4dc907bb5,1065,,42,0.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Компьютерное зрение,Методы сжатия и передачи медиаданных,Генеративные модели в машинном обучении,Да,0.8333333333333334,Соревновательный анализ данных,,
2020-05-18 20:00:36.456,573e2218c3fe3ffc1894edc12432d315,1131,,42,0.0,0.0,Statistical Learning Theory,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Конфликты и кооперация,Компьютерное зрение,Да,0.5869565217391304,DevOps,,
2020-05-18 20:23:36.111,9a66d84568b8017d98eb2e678b57296b,1205,,41,0.0,0.0,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Байесовские методы машинного обучения,Обучение с подкреплением,Генеративные модели в машинном обучении,Компьютерное зрение,Нет,0.2934782608695652,DevOps,,
2020-05-18 20:29:44.305,f602211b88a96890ce75e36a390705b8,1200,,42,0.0,0.0,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Байесовские методы машинного обучения,Генеративные модели в машинном обучении,Компьютерное зрение,Обучение с подкреплением,Да,0.3333333333333334,Соревновательный анализ данных,,
2020-05-18 20:32:09.046,e3b41563b7ea61def9fdd3623df1c783,1224,,41,0.0,0.0,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Глубинное обучение в обработке звука,Обучение с подкреплением,Конфликты и кооперация,Компьютерное зрение,Да,0.2246376811594203,Соревновательный анализ данных,,
2020-05-18 20:43:18.763,7f98e4487c7a910567f2d841e5e764c3,1300,,44,0.0,0.0,Анализ неструктурированных данных,Байесовские методы машинного обучения,Моделирование временных рядов,Обучение с подкреплением,Численные методы,Генеративные модели в машинном обучении,Да,0.05072463768115942,Введение в дифференциальную геометрию,True,
2020-05-18 20:54:39.736,83981d0841bbb56201e68b2cba8dd87d,1191,,45,0.0,0.0,Высокопроизводительные вычисления,Глубинное обучение в обработке звука,Сбор и обработка данных с помощью краудсорсинга,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Конфликты и кооперация,Да,0.3768115942028986,Соревновательный анализ данных,,
2020-05-18 21:00:45.274,ffc04c64d068f8d85e4dc44e7f297ecc,1163,,41,0.0,0.0,Байесовские методы машинного обучения,Statistical Learning Theory,Глубинное обучение в обработке звука,Обучение с подкреплением,Генеративные модели в машинном обучении,Компьютерное зрение,Нет,0.4710144927536232,Соревновательный анализ данных,,
2020-05-18 21:05:56.170,3d1f14bf03e6eee14d833c45ccff2283,1236,,45,0.0,0.0,Высокопроизводительные вычисления,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Проектирование и разработка высоконагруженных сервисов,Компьютерное зрение,Методы сжатия и передачи медиаданных,Да,0.1956521739130435,DevOps,,
2020-05-18 21:09:04.370,fa61e55c68763160d0fffe57dab37af9,1121,,42,0.0,0.0,Анализ неструктурированных данных,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Компьютерное зрение,Генеративные модели в машинном обучении,Да,0.6304347826086957,DevOps,,
2020-05-18 21:14:10.549,e0a59b2b04663ea386d2cac7b876952e,1091,,42,0.0,0.0,Анализ неструктурированных данных,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Компьютерное зрение,Конфликты и кооперация,Да,0.7318840579710144,DevOps,,
2020-05-18 21:20:14.429,ba4091ee80dd63a042464dbd2a7e3363,1022,,46,0.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.927536231884058,DevOps,,
2020-05-18 21:29:50.807,aeb7bb1e047c392b7e5e39225cd86422,1039,,46,0.0,0.0,Безопасность компьютерных систем,Моделирование временных рядов,Анализ неструктурированных данных,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Обучение с подкреплением,Да,0.8985507246376812,DevOps,,
2020-05-18 21:31:00.936,75be5480aae801322ab8ee4b8f4517a3,1112,,42,0.0,0.0,Глубинное обучение в обработке звука,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Конфликты и кооперация,Методы сжатия и передачи медиаданных,Да,0.644927536231884,Соревновательный анализ данных,,
2020-05-18 21:40:08.787,5a733a19a3bdad95c1b5eac59c5b764b,1207,,45,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Байесовские методы машинного обучения,Глубинное обучение в обработке звука,Проектирование и разработка высоконагруженных сервисов,Компьютерное зрение,Генеративные модели в машинном обучении,Да,0.2753623188405797,DevOps,,
2020-05-18 21:45:27.359,5ac46b96ef57b09c77dc50a6da3f39a5,1108,,44,0.0,0.0,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Моделирование временных рядов,Обучение с подкреплением,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.6594202898550725,DevOps,,
2020-05-18 21:46:53.813,d40cbae8cfc9e6c5d05831ef7e122f3e,1092,,42,0.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Анализ неструктурированных данных,Проектирование и разработка высоконагруженных сервисов,Обучение с подкреплением,Компьютерное зрение,Да,0.7246376811594203,DevOps,,
2020-05-18 21:50:22.806,0a3bf60d68e9bcb118ba4b472eabebc8,1103,,45,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Конфликты и кооперация,Да,0.6884057971014492,Соревновательный анализ данных,,
2020-05-18 22:02:44.205,22eda17f96bbf2d0fb857453e6101160,1198,,44,0.0,0.0,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Безопасность компьютерных систем,Обучение с подкреплением,Конфликты и кооперация,Методы сжатия и передачи медиаданных,Да,0.3478260869565217,DevOps,,
2020-05-18 22:11:52.305,3eb1a783e55b0dd8bd2fa69eeeeecd4e,1196,,46,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Моделирование временных рядов,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Символьные вычисления,Да,0.3623188405797102,DevOps,,
2020-05-18 22:14:40.670,f98ac9a12b43a53c0fa44491cb56890c,1147,,41,0.0,0.0,Байесовские методы машинного обучения,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Компьютерное зрение,Генеративные модели в машинном обучении,Да,0.5289855072463768,DevOps,,
2020-05-18 22:16:05.567,eb1d7205d913319ef3d48e0719839849,1127,,42,0.0,0.0,Безопасность компьютерных систем,Байесовские методы машинного обучения,Statistical Learning Theory,Обучение с подкреплением,Символьные вычисления,Генеративные модели в машинном обучении,Да,0.6086956521739131,DevOps,,
2020-05-18 22:20:02.655,67e4ec4fe5c0601815692fbd6d403fb7,1335,,41,0.0,0.0,Байесовские методы машинного обучения,Глубинное обучение в обработке звука,Statistical Learning Theory,Обучение с подкреплением,Проектирование и разработка высоконагруженных сервисов,Генеративные модели в машинном обучении,Да,0.01449275362318836,DevOps,True,
2020-05-18 22:39:55.634,7af276b31fb741aa81baa85aa5c82bd9,1158,,46,0.0,0.0,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Байесовские методы машинного обучения,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Генеративные модели в машинном обучении,Да,0.513456345435246,DevOps,,
2020-05-18 22:40:28.531,d9c068e5578253c2b0721558dd0813e1,1075,,44,0.0,0.0,Анализ неструктурированных данных,Statistical Learning Theory,Принятие решений в условиях риска и неопределённости,Конфликты и кооперация,Обучение с подкреплением,Символьные вычисления,Нет,0.8079710144927537,DevOps,,
2020-05-18 22:40:32.790,338374a0f16d72f8c9066ca658c1ee04,1104,,44,0.0,0.0,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Глубинное обучение в обработке звука,Обучение с подкреплением,Генеративные модели в машинном обучении,Компьютерное зрение,Да,0.6811594202898551,DevOps,,
2020-05-18 22:43:00.850,dc7f705ae386b0457542a833571d51d0,1307,,43,0.0,0.0,Высокопроизводительные вычисления,Моделирование временных рядов,Байесовские методы машинного обучения,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Обучение с подкреплением,Нет,0.04347826086956519,DevOps,True,
2020-05-18 22:43:06.815,de539be8b29b3afa002184e28d63c670,1015,,43,0.0,0.0,Анализ неструктурированных данных,Безопасность компьютерных систем,Глубинное обучение в обработке звука,Обучение с подкреплением,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Да,0.9492753623188406,DevOps,,
2020-05-18 22:44:24.510,1d30f1c70a51faa60f497fe959851731,1197,,41,0.0,0.0,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Генеративные модели в машинном обучении,Компьютерное зрение,Да,0.355072463768116,Соревновательный анализ данных,,
2020-05-18 22:52:12.199,d9133abde61da78a0b956af5dad1228a,1223,,41,0.0,0.0,Байесовские методы машинного обучения,Сбор и обработка данных с помощью краудсорсинга,Анализ неструктурированных данных,Обучение с подкреплением,Генеративные модели в машинном обучении,Компьютерное зрение,Да,0.2318840579710145,DevOps,,
2020-05-18 22:52:40.757,b243a77fa09641c7f0a0b7dfb7a541df,1294,,45,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Моделирование временных рядов,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Численные методы,Нет,0.06521739130434778,DevOps,,
2020-05-18 22:55:44.542,6a93fcbc79d0df6ddeba3b46739fc3d8,1286,,41,0.0,0.0,Глубинное обучение в обработке звука,Анализ неструктурированных данных,Моделирование временных рядов,Компьютерное зрение,Генеративные модели в машинном обучении,Обучение с подкреплением,Да,0.07971014492753625,Соревновательный анализ данных,,
2020-05-18 23:01:20.079,ba028043babda44219f3346809874ca3,1174,,45,0.0,0.0,Безопасность компьютерных систем,Глубинное обучение в обработке звука,Сбор и обработка данных с помощью краудсорсинга,Проектирование и разработка высоконагруженных сервисов,Компьютерное зрение,Обучение с подкреплением,Да,0.427536231884058,DevOps,,
2020-05-18 23:01:39.666,01b072a0cdb45814fc4ab8ca3e621f0e,1058,,43,0.0,0.0,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Обучение с подкреплением,Компьютерное зрение,Символьные вычисления,Да,0.8478260869565217,Соревновательный анализ данных,,
2020-05-18 23:01:42.225,842a87d59de90b711fe3266830fe608c,1188,,45,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Безопасность компьютерных систем,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Компьютерное зрение,Нет,0.3840579710144928,DevOps,,
2020-05-18 23:04:29.747,1021c681cf4b273ed4905d431e4c17ce,1165,,44,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Принятие решений в условиях риска и неопределённости,Анализ неструктурированных данных,Конфликты и кооперация,Численные методы,Символьные вычисления,Да,0.4637681159420289,Введение в дифференциальную геометрию,,
2020-05-18 23:07:14.905,7378a3c0caf8ce5fdbb1e4370b346cb7,1043,,44,0.0,0.0,Глубинное обучение в обработке звука,Моделирование временных рядов,Безопасность компьютерных систем,Методы сжатия и передачи медиаданных,Компьютерное зрение,Обучение с подкреплением,Да,0.8913043478260869,DevOps,,
2020-05-18 23:10:45.547,07b6ce7fd93bde95ce5fe14a5131a960,1160,,46,0.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Высокопроизводительные вычисления,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Конфликты и кооперация,Да,0.4855072463768116,DevOps,,
2020-05-18 23:12:29.049,d539461bf254cf8b3201cdf7990b119e,964,,44,0.0,0.0,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Statistical Learning Theory,Обучение с подкреплением,Компьютерное зрение,Проектирование и разработка высоконагруженных сервисов,Да,0.9927536231884058,DevOps,,True
2020-05-18 23:13:30.565,085da16dd3062b4790c3dabdc08a51cf,1048,,46,0.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Высокопроизводительные вычисления,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Да,0.8768115942028986,DevOps,,
2020-05-18 23:24:48.715,50f6d5b6a7fd6c8b1b8959f9ce1f808d,1086,,44,0.0,0.0,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Моделирование временных рядов,Обучение с подкреплением,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Нет,0.7644927536231885,DevOps,,
2020-05-18 23:25:14.521,31e38f7596f83b72ebba1c6fc6b7a590,1220,,46,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Конфликты и кооперация,Нет,0.2391304347826086,DevOps,,
2020-05-18 23:29:38.455,b42de1b3235e9e84b43f38ff282cdfb9,1219,,45,0.0,0.0,Высокопроизводительные вычисления,Байесовские методы машинного обучения,Анализ неструктурированных данных,Обучение с подкреплением,Символьные вычисления,Компьютерное зрение,Да,0.2463768115942029,DevOps,,
2020-05-18 23:38:24.795,b65194fec33b2358296f74f6d948efdf,1268,,45,0.0,0.0,Высокопроизводительные вычисления,Глубинное обучение в обработке звука,Моделирование временных рядов,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Конфликты и кооперация,Да,0.1231884057971014,DevOps,,
2020-05-18 23:43:02.409,b739739c7080a6e15f962c3863021855,1003,,44,0.0,0.0,Анализ неструктурированных данных,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Конфликты и кооперация,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.9565217391304348,Соревновательный анализ данных,,
2020-05-18 23:44:56.517,bb29d9b9230528a4873f91abce2095b8,1313,,45,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Анализ неструктурированных данных,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Символьные вычисления,Да,0.03623188405797106,DevOps,,
2020-05-18 23:54:25.376,cef24632489091cb8c085688b7d78dec,1095,,42,0.0,0.0,Глубинное обучение в обработке звука,Сбор и обработка данных с помощью краудсорсинга,Анализ неструктурированных данных,Обучение с подкреплением,Генеративные модели в машинном обучении,Компьютерное зрение,Нет,0.7173913043478262,Соревновательный анализ данных,,
2020-05-18 23:56:39.191,bb9bbd259ab6b8170a7dc6fb35695d13,1285,,45,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Высокопроизводительные вычисления,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Конфликты и кооперация,Да,0.08695652173913049,DevOps,,
2020-05-18 23:58:07.072,2c0a8cb6662b9a0a0a5d2d1214442767,1107,,42,0.0,0.0,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Моделирование временных рядов,Обучение с подкреплением,Компьютерное зрение,Конфликты и кооперация,Да,0.6666666666666667,Соревновательный анализ данных,,
2020-05-18 23:58:33.903,8fe79f84f36e3a5d2d6745621321302c,1016,,44,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Конфликты и кооперация,Проектирование и разработка высоконагруженных сервисов,Символьные вычисления,Да,0.9420289855072463,DevOps,,
2020-05-18 23:59:20.831,f93afd8e92c336b471aa3bbbc579aefe,1298,,45,0.0,0.0,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Statistical Learning Theory,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Конфликты и кооперация,Да,0.05797101449275366,DevOps,,
2020-05-18 23:59:28.998,9963fc00d9405a35b894cc04a7e19855,1135,,45,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Безопасность компьютерных систем,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Символьные вычисления,Да,0.572463768115942,DevOps,,
2020-05-19 08:55:39.509,98c5a2548d93f26bd4195466e93178b3,1035,,41,0.0,0.0,Байесовские методы машинного обучения,Глубинное обучение в обработке звука,Statistical Learning Theory,Обучение с подкреплением,Генеративные модели в машинном обучении,Методы сжатия и передачи медиаданных,Нет,0.9057971014492754,DevOps,,True
2020-05-19 18:58:06.283,ba298cbd9be59b84bab33325e956f27e,1155,,41,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Байесовские методы машинного обучения,Анализ неструктурированных данных,Конфликты и кооперация,Обучение с подкреплением,Компьютерное зрение,Да,0.5072463768115942,Соревновательный анализ данных,,
2020-05-19 19:04:17.873,c5870b37ee3f672e4259dfb2fc02ed8f,1029,,44,0.0,0.0,Statistical Learning Theory,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Конфликты и кооперация,Компьютерное зрение,Да,0.9202898550724637,DevOps,,
2020-05-19 20:19:25.815,f44aea1095f9f5b8e2f5f0ed2b17891b,1060,,44,0.0,0.0,Анализ неструктурированных данных,Высокопроизводительные вычисления,Моделирование временных рядов,Конфликты и кооперация,Обучение с подкреплением,Численные методы,Да,0.8405797101449275,DevOps,,
2020-05-20 11:54:38.318,d7118b44c7e8fdbbaaca226d2da6fef1,1111,,43,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Statistical Learning Theory,Анализ неструктурированных данных,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Численные методы,Да,0.6521739130434783,Соревновательный анализ данных,,
2020-05-23 21:16:40.916,79d14db48e4737af731960ae212d5134,966,,42,0.0,0.0,Безопасность компьютерных систем,Принятие решений в условиях риска и неопределённости,Анализ неструктурированных данных,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.9855072463768116,DevOps,,
2020-05-23 21:16:40.916,f2d210ace25a841e1e58036b257d5d47,1195,,46,0.0,0.0,Анализ неструктурированных данных,Моделирование временных рядов,Высокопроизводительные вычисления,Обучение с подкреплением,Компьютерное зрение,Методы сжатия и передачи медиаданных,да,0.3695652173913043,Соревновательный анализ данных,,
